Engineering Strain (unitless),Engineering Stress (Pa)
0.0127,13717948.717948718
0.0127,13769230.76923077
0.0128,13846153.846153846
0.0128,13897435.897435898
0.0129,13974358.974358974
0.0129,14025641.025641026
0.013000000000000001,14102564.102564102
0.013000000000000001,14179487.17948718
0.0131,14230769.230769232
0.0132,14307692.307692308
0.0132,14358974.35897436
0.013300000000000001,14435897.435897436
0.013300000000000001,14487179.487179488
0.0134,14564102.564102564
0.0134,14641025.641025642
0.013500000000000002,14692307.692307692
0.013600000000000001,14769230.76923077
0.013600000000000001,14820512.82051282
0.0137,14897435.897435898
0.0137,14974358.974358974
0.0138,15025641.025641026
0.0138,15102564.102564102
0.0139,15179487.17948718
0.013999999999999999,15230769.230769232
0.013999999999999999,15307692.307692308
0.0141,15358974.35897436
0.0141,15435897.435897436
0.014199999999999999,15487179.487179488
0.014199999999999999,15564102.564102564
0.0143,15641025.641025642
0.0144,15692307.692307692
0.0144,15769230.76923077
0.014499999999999999,15820512.82051282
0.014499999999999999,15897435.897435898
0.0146,15948717.94871795
0.0146,16025641.025641026
0.0147,16076923.076923078
0.0148,16153846.153846154
0.0148,16230769.230769232
0.0149,16282051.282051282
0.0149,16358974.35897436
0.015,16410256.41025641
0.015,16487179.487179488
0.0151,16564102.564102564
0.0152,16615384.615384616
0.0152,16692307.692307692
0.015300000000000001,16769230.76923077
0.015300000000000001,16820512.82051282
0.0154,16897435.897435896
0.0155,16974358.974358976
0.0155,17025641.025641024
0.015600000000000001,17102564.102564104
0.015600000000000001,17153846.153846156
0.015700000000000002,17230769.230769232
0.015700000000000002,17282051.282051284
0.0158,17358974.35897436
0.0158,17410256.410256412
0.0159,17487179.487179488
0.016,17538461.53846154
0.016,17615384.615384616
0.0161,17692307.692307692
0.0161,17743589.743589744
0.016200000000000003,17820512.82051282
0.016200000000000003,17897435.897435896
0.0163,17948717.948717948
0.016399999999999998,18025641.025641024
0.016399999999999998,18076923.076923076
0.0165,18153846.153846156
0.0165,18230769.230769232
0.0166,18282051.282051284
0.0166,18358974.35897436
0.0167,18435897.435897436
0.0168,18487179.487179488
0.0168,18564102.564102564
0.0169,18641025.64102564
0.0169,18692307.692307692
0.017,18769230.769230768
0.017,18846153.846153848
0.0171,18897435.897435896
0.0172,18974358.974358976
0.0172,19051282.051282052
0.0173,19128205.128205128
0.0173,19179487.17948718
