True Strain (unitless),True Stress (Pa)
0.020978406385191814,24194584.615384616
0.020978406385191814,24246953.846153848
0.02107632560191631,24327889.743589744
0.02107632560191631,24380264.102564104
0.021174235231406567,24461220.512820516
0.021174235231406567,24539789.743589748
0.02127213527553977,24594576.923076924
0.021370025736192545,24675569.230769236
0.021370025736192545,24754153.846153848
0.021467906615240975,24808971.7948718
0.021467906615240975,24887564.102564104
0.021565777914560585,24968600.0
0.021565777914560585,25021000.0
0.021663639636026355,25102056.410256412
0.02176149178151271,25156923.07692308
0.02176149178151271,25235538.46153846
0.021859334352893528,25290423.076923076
0.021859334352893528,25369046.153846152
0.021957167352042138,25450158.974358972
0.021957167352042138,25502579.487179488
0.022054990780831313,25583712.820512824
0.022054990780831313,25636138.46153846
0.02215280464113328,25717292.307692308
0.022250608934819723,25798461.53846154
0.022250608934819723,25877115.384615384
0.022348403663761767,25932087.17948718
0.022348403663761767,26010748.717948716
0.022446188829829995,26065738.46153846
0.022446188829829995,26144407.692307692
0.022543964434894436,26199415.384615384
0.022641730480824573,26228205.128205124
0.022641730480824573,26228205.128205124
0.02273948696948934,26493076.92307692
0.02273948696948934,26493076.92307692
0.022837233902757128,26495666.666666664
0.02293497128249599,26760615.384615388
0.02293497128249599,26760615.384615388
0.023032699110572784,26763230.769230776
0.023032699110572784,26763230.769230776
0.023130417388854466,27028256.410256416
0.023130417388854466,27028256.410256416
0.023228126119207243,27030897.43589744
0.023228126119207243,27030897.43589744
0.023325825303496757,27296000.000000004
0.02342351494358811,27298666.666666668
0.02342351494358811,27298666.666666668
0.023521195041345866,27301333.333333336
0.023521195041345866,27563846.153846156
0.023618865598634027,27566538.461538464
0.023618865598634027,27566538.461538464
0.023716526617316065,27569230.76923077
0.023814178099254887,27834512.82051282
0.023814178099254887,27834512.82051282
0.023911820046312877,27837230.769230768
0.023911820046312877,27837230.769230768
0.024009452460351854,28102589.743589744
0.024107075343233104,28105333.333333332
0.024107075343233104,28105333.333333332
0.02420468869681736,28108076.923076924
0.02420468869681736,28370769.23076923
0.024302292522964817,28373538.46153846
0.024302292522964817,28373538.46153846
0.02439988682353512,28376307.692307692
0.02439988682353512,28639051.28205128
0.02449747160038737,28641846.153846152
0.024595046855380134,28644641.025641024
0.024595046855380134,28644641.025641024
0.024692612590371414,28910256.41025641
0.024692612590371414,28910256.41025641
0.02479016880721869,28913076.92307692
0.024887715507778883,29178769.23076923
0.024887715507778883,29178769.23076923
0.0249852526939086,29181615.38461539
0.0249852526939086,29181615.38461539
0.025082780367463243,29447384.61538462
0.025082780367463243,29447384.61538462
0.025180298530298326,29450256.410256416
0.025180298530298326,29450256.410256416
0.025277807184268607,29716102.564102568
0.0253753063312283,29719000.000000004
0.0253753063312283,29719000.000000004
0.02547279597303107,29721897.43589744
0.02547279597303107,29984923.07692308
0.025570276111530045,29987846.153846156
0.025570276111530045,29987846.153846156
0.025667746748577813,29990769.230769232
0.025765207886026424,30256794.871794872
0.025765207886026424,30256794.871794872
0.02586265952572737,30259743.58974359
0.02586265952572737,30259743.58974359
0.025960101669531624,30525846.153846152
0.025960101669531624,30525846.153846152
0.0260575343192896,30528820.512820512
0.02615495747685118,30531794.871794872
0.02615495747685118,30795000.0
0.0262523711440657,30798000.0
0.0262523711440657,30798000.0
0.026349775322781963,30801000.0
0.026349775322781963,31064256.41025641
0.02644717001484823,31067282.05128205
0.02654455522211221,31070307.69230769
0.02654455522211221,31070307.69230769
0.026641930946421092,31336666.666666664
0.026641930946421092,31336666.666666664
0.02673929718962151,31339717.948717944
0.02673929718962151,31339717.948717944
0.026836653953559785,31606153.846153848
0.02693400124008104,31609230.76923077
0.02693400124008104,31609230.76923077
0.027031339051030518,31612307.692307696
0.027031339051030518,31875743.589743596
0.027128667388252696,31878846.15384616
0.027128667388252696,31878846.15384616
0.027225986253591527,31881948.717948724
0.02732329564889041,32148564.102564108
0.02732329564889041,32148564.102564108
0.027420595575992218,32151692.30769231
0.027420595575992218,32151692.30769231
0.02751788603673928,32418384.61538462
0.02751788603673928,32418384.61538462
0.02761516703297339,32421538.461538464
0.0277124385665358,32424692.307692308
0.0277124385665358,32688307.692307692
0.027809700639267233,32691487.17948718
0.027809700639267233,32691487.17948718
0.027906953253007866,32694666.666666668
0.027906953253007866,32958333.333333332
0.028004196409597344,32961538.46153846
0.02810143011087478,32964743.589743588
0.02810143011087478,32964743.589743588
0.028198654358678736,33231692.307692308
0.028198654358678736,33231692.307692308
0.02829586915484725,33234923.076923076
0.02829586915484725,33234923.076923076
0.02839307450121783,33501948.717948716
0.028490270399627426,33505205.128205124
0.028490270399627426,33505205.128205124
0.028587456851912472,33508461.538461536
0.028587456851912472,33772307.69230769
0.02868463385990886,33775589.74358974
0.02868463385990886,33775589.74358974
0.028781801425451947,33778871.79487179
0.02887895955037677,34046076.92307693
0.02887895955037677,34046076.92307693
0.028976108236517188,34049384.615384616
0.028976108236517188,34049384.615384616
0.029073247485707165,34316666.66666667
0.029170377299779924,34320000.0
0.029170377299779924,34320000.0
0.029267497680568143,34323333.333333336
0.029267497680568143,34587358.974358976
0.02936460862990398,34590717.94871795
0.02936460862990398,34590717.94871795
0.02946171014961905,34594076.92307693
0.02946171014961905,34858153.84615385
0.02955880224154443,34861538.461538464
0.02955880224154443,34861538.461538464
