Engineering Strain (unitless),Engineering Stress (Pa)
0.0507,2300000.0
0.0508,2307692.3076923075
0.0509,2307692.3076923075
0.051,2315384.6153846155
0.051100000000000007,2325641.025641026
0.0512,2333333.3333333335
0.0513,2333333.3333333335
0.051399999999999994,2333333.3333333335
0.051500000000000004,2341025.641025641
0.0516,2341025.641025641
0.0518,2351282.0512820515
0.0519,2351282.0512820515
0.052000000000000005,2358974.358974359
0.0521,2358974.358974359
0.052199999999999996,2366666.6666666665
0.052300000000000006,2366666.6666666665
0.0524,2376923.076923077
0.0525,2376923.076923077
0.0526,2384615.3846153845
0.0527,2384615.3846153845
0.0528,2392307.6923076925
0.0529,2392307.6923076925
0.053,2402564.1025641025
0.053099999999999994,2402564.1025641025
0.053200000000000004,2410256.4102564105
0.0533,2410256.4102564105
0.053399999999999996,2417948.717948718
0.0535,2417948.717948718
0.0536,2417948.717948718
0.0537,2428205.1282051285
0.0538,2435897.435897436
0.054000000000000006,2435897.435897436
0.054000000000000006,2443589.7435897435
0.0542,2443589.7435897435
0.054299999999999994,2453846.153846154
0.054400000000000004,2453846.153846154
0.0545,2461538.4615384615
0.0546,2461538.4615384615
0.0547,2469230.769230769
0.0548,2469230.769230769
0.054900000000000004,2479487.1794871795
0.055,2479487.1794871795
0.055099999999999996,2487179.487179487
0.0552,2487179.487179487
0.0553,2494871.794871795
0.0554,2494871.794871795
0.0555,2505128.2051282055
0.0556,2505128.2051282055
0.0557,2505128.2051282055
0.0558,2505128.2051282055
0.0559,2512820.512820513
0.055999999999999994,2512820.512820513
0.056100000000000004,2520512.8205128205
0.0562,2530769.230769231
0.056299999999999996,2530769.230769231
0.0564,2538461.5384615385
0.0565,2546153.846153846
0.056600000000000004,2546153.846153846
0.056799999999999996,2546153.846153846
0.056900000000000006,2556410.2564102565
0.057,2556410.2564102565
0.0571,2556410.2564102565
0.0572,2564102.564102564
0.057300000000000004,2564102.564102564
0.0574,2564102.564102564
0.0575,2589743.58974359
0.0576,2589743.58974359
0.057699999999999994,2589743.58974359
0.057800000000000004,2589743.58974359
0.0579,2589743.58974359
0.057999999999999996,2589743.58974359
0.0581,2589743.58974359
0.0582,2615384.6153846155
0.0583,2615384.6153846155
0.0584,2615384.6153846155
0.058499999999999996,2615384.6153846155
0.058600000000000006,2615384.6153846155
0.0587,2615384.6153846155
0.0588,2615384.6153846155
0.058899999999999994,2641025.641025641
0.059000000000000004,2641025.641025641
0.0592,2641025.641025641
0.0593,2641025.641025641
0.0594,2641025.641025641
0.059500000000000004,2666666.6666666665
0.059500000000000004,2666666.6666666665
0.059699999999999996,2666666.6666666665
0.059800000000000006,2666666.6666666665
0.0599,2666666.6666666665
0.06,2666666.6666666665
