True Strain (unitless),True Stress (Pa)
0.020586633608388312,13061005.128205128
0.020684591192832603,13166992.307692308
0.02078253918252841,13272999.999999998
0.02088047757935513,13379028.205128204
0.020978406385191814,13485076.923076926
0.02107632560191631,13591146.153846156
0.021174235231406567,13697235.897435898
0.02127213527553977,13803346.153846156
0.02127213527553977,13908115.384615386
0.021370025736192545,14014256.410256412
0.021467906615240975,14094220.512820514
0.021565777914560585,14226600.000000002
0.021663639636026355,14332802.564102564
0.02176149178151271,14412820.512820512
0.021859334352893528,14519061.53846154
0.021957167352042138,14625323.076923078
0.022054990780831313,14731605.128205128
0.022054990780831313,14836456.410256412
0.02215280464113328,14942769.230769232
0.022250608934819723,15049102.564102564
0.022348403663761767,15155456.410256408
0.022446188829829995,15261830.76923077
0.022543964434894436,15368225.64102564
0.022641730480824573,15500869.23076923
0.02273948696948934,15607307.69230769
0.022837233902757128,15713766.666666666
0.02293497128249599,15820246.153846156
0.02293497128249599,15925189.743589746
0.023032699110572784,16031700.0
0.023130417388854466,16138230.769230772
0.023228126119207243,16244782.051282052
0.023325825303496757,16351353.846153846
0.02342351494358811,16484194.871794872
0.023521195041345866,16590810.256410258
0.023618865598634027,16697446.153846154
0.023716526617316065,16804102.564102564
0.023716526617316065,16909128.205128208
0.023814178099254887,16989556.410256412
0.023911820046312877,17096261.53846154
0.024009452460351854,17202987.17948718
0.024107075343233104,17309733.333333332
0.02420468869681736,17416500.0
0.024302292522964817,17523287.17948718
0.02439988682353512,17630094.87179487
0.02449747160038737,17736923.076923076
0.02449747160038737,17842030.769230768
0.024595046855380134,17975169.230769232
0.024692612590371414,18082051.28205128
0.02479016880721869,18188953.846153844
0.024887715507778883,18295876.923076924
0.0249852526939086,18402820.512820516
0.025082780367463243,18509784.615384616
0.025180298530298326,18643064.102564104
0.025277807184268607,18723774.35897436
0.0253753063312283,18830800.000000004
0.0253753063312283,18936000.0
0.02547279597303107,19043056.410256412
0.025570276111530045,19150133.333333336
0.025667746748577813,19283538.461538464
0.025765207886026424,19390658.974358972
0.02586265952572737,19497800.0
0.025960101669531624,19604961.53846154
0.0260575343192896,19712143.589743588
0.02615495747685118,19819346.153846152
0.02615495747685118,19924628.205128208
0.0262523711440657,20031861.538461536
0.026349775322781963,20139115.384615384
0.02644717001484823,20272717.948717948
0.02654455522211221,20380015.384615384
0.026641930946421092,20487333.333333332
0.02673929718962151,20594671.794871792
0.026836653953559785,20702030.76923077
0.02693400124008104,20809410.25641026
0.02693400124008104,20914774.358974364
0.027031339051030518,21022184.615384616
0.027128667388252696,21155961.538461544
0.027225986253591527,21263415.384615384
0.02732329564889041,21370889.743589748
0.027420595575992218,21478384.615384616
0.02751788603673928,21585900.0
0.02761516703297339,21693435.8974359
0.02761516703297339,21772512.82051282
0.027809700639267233,21934933.333333332
0.027809700639267233,22014025.641025644
0.027906953253007866,22121633.333333332
0.028004196409597344,22255630.769230768
0.02810143011087478,22363282.051282052
0.028198654358678736,22470953.846153848
0.02829586915484725,22578646.153846152
0.02839307450121783,22686358.974358972
0.028490270399627426,22794092.307692308
0.028587456851912472,22901846.153846152
0.02868463385990886,23009620.512820512
0.02868463385990886,23115169.23076923
0.028781801425451947,23222974.358974356
0.02887895955037677,23357192.307692308
0.028976108236517188,23465041.025641028
0.029073247485707165,23572910.256410256
0.029170377299779924,23680800.0
